I sold almost 2mil shares already,-1
(TO PREPARED PAY PENALTY OF 50 MILION TO STAR) = totally no understand JAKS potential = All the talK is nonsense,-1
The ugly game just begin . Pnb boss in the board.,-1
"Pang, u don't say people...u last also talk shit about VIS until I had to tell u off...",-1
"Sorchai that missed the point dares to call people sorchai...go read again and read more...Beside, U better go scroll back there when I started holding Dufu...be a good dog, go back send my regards to brother CYF...",-1
Too heavy to move significantly.,-1
Armada operator really too much cunning,-1
Sell your house and. Underwear YuMee just buy,-1
29cents going to break. Next is 0. 285,-1
"Not true Sharan...Very few of the Short Traders are successful..According to insiders who trade, it’s probably closes between 1-5%. If you are not mentally and emotionally prepared to lose money, you will never make money and this is why 95% are not successful. You can NOT be afraid to lose money.Most associate losing with failure. They equate success to winning more trades than losing trades. They ignore what matters most; the size of the wins, not the frequency of the wins. A trader can win 1/3 of their trades and make millions, if they know what they are doing. They need to follow and understand a simple formula.(avg win RM) x (win %) must be greater than (avg loss RM) x (lose %)Your goal is to increase your win amount, not win % and reduce your loss amount, not your lose frequency. If you make 10 trades and lose RM 1 on 8 of those trades, you only need to make RM 4 on the other 2 trades to break even. You could lose 80% or not lose any money (ignoring fees obviously).There are about 250 trading days in the year. Since Anne may reach its peak towards CNY, you only have about 15 trading days on your side to make it happen.Assuming you sell 1 million shares at 0.28 and manage to buy back at 0.27, you will make RM 10,000 a day average, that is RM 150,000 for the next coming weeks, provided you win every day. Although this is hypothetical, this doesn’t sound like much considering 95% of these traders lose money.Hence, you Short Traders actually have two choices:1. Come and join us to be a long-term investor and win graciously with Anne's current momentumor2. Continue to remain as a short trader and face the potential challenges as written abovehttps://www.youtube.com/watch?v=bwNV7TAWN3MMeow",-1
Virus have spread into Bursa KL stock market already. Investors pls take care.,-1
"US n Iran military conflict nearby Suez Canal is not something to cheers about ... It will seriously affect commercial ships passing thru, world economy might be affected ...",-1
"Worse counter. Others got award of project, counter move. SK408 already production confirmed by Tan Sri, stock retract or dont move. Better declare PN 17",-1
"gg.com to this sapura no more energy, longdeshit",-1
Get ready..Black Monday 20th January..market down 20-29 points because Kimanis lost to BN..ehheheheheeh..plus..Mahathir resign this week..:),-1
"Oil price high can't benefits, price down more effect.What is the mean for one business? Can't talk more against",-1
"bought on dip, bought on dip...today Iran launch attack drop. Tmr US launch attack up.Very good for swing trade.",-1
"Sarawakian and MCA, based on the extracts from.Material Litigation of Jaks qtrly report, the Star owed Jaks Island Circle a few hundred millions vs Jaks Island Circle owing 50 million which was paid in.November when.Jsks.failed to get the stay of execution from.the court.. Although the case against Star is still pending court decision on the final amount to be paid, isnt DK 66 reply that it is Star owing Jaks rather than Jaks owing.Star a correct reply? Please be objective and state what is dishonest ? Calling someone dishonest is defamatory without showing proof of dishonesty.",-1
aiyoyo ama apa..crude oil drop more than 2 dollar..:),-1
"newbie, a company having lawsuit does not mean.the company is bad. Apple and Samsung are having numerous lawsuits suing each others. Apple lost a suit by Qualcom last year and also lost a suit to creative technology more than ten years ago. Today Apple share price is at all time high of more than US 300 . Warren Buffet also bought a big chunk of Apple .",-1
So please tell spinin don't scare of wuhanvirus as maggi mee will be more dangerous for him..,-1
Haha calm down calm down... U feel the pain in feb kikiki,-1
Armada already koyak,-1
Today volume super low,-1
sslee once attacked koon kow kow...after that he realize he better not make any enemies...  what lectures he give here in i3..on philosophy...and karma bullshits...  his objective is only one thing...make $$...LOL!,-1
"Dear Henry8833,  To be honest, once connected to the national grid, electricity generated during testing phase are supplied to the grid. Based on my knowledge on MFCB's Don Sahong hydropower, test phase electricity were sold for $$. However, I m unsure about Jaks Hai Duong Power Plant.",-1
Sell already don't buy back la IK....heartache only if u play like this...,-1
Wa now otb and kyy no more friend liao?,-1
Lotus eat a lot maggie mee will die soon why follow him?,-1
such bad closing !,-1
we all wait any dumb traders to sell back below 1.15.. bcoz.. we will dumb dumb buy huge unril finished all our ammo.. and paktua strong believe in here got many so excited too welcome donkey sold more.. we dare to buy more.. why we all so brave to in when got dungu trader sold?  let hear this.. we're red stock troopers.. downtrend is our battlefield.. greenland is our destiny.. we never fear any.. never scared or greedy..  we're red stock troopers.. we're red stock troopers.. be a man is ur soul.. dare to die spirit we follow..  we're real fighters..  https://youtu.be/_DZpLUDgIAc  we're the warriors on this battlefield.. dare to buy when all fear..  tut tut is real red stock warriors.,-1
"Dear OTB, you're so confident. But beware of your margin account to support jaks at 1.25.  just an advise",-1
"then please drop kao kao, so that everyone can add on cheapest and aim for highest return.",-1
"IK, please buy back your shares before it too late",-1
Crude drop more than 2 dollar..will Armada koyak? :),-1
40 sen before none dare admit? 3X more still cheap?,-1
Potential losing money every single quarter. All time red still bullish? Coming result will be shit,-1
If war happened..stockmarket will go down lor..economy bad lor...stock will bad lor..but GOLD will shine..:),-1
Like apan and Tigerball...Same type of loser.,-1
dont blame IDSS if your counter not moving. look at perdana,-1
this stock is under control of unknown shadow hidden shark,-1
no more support on JAKS???????,-1
come on Armada..go down baby ..go down..45sen..:),-1
lol sailang his head.,-1
"??????????? ???????????????????????????  Safe to protect your capital as first priority if you already retired, or near to retiring.",-1
"Really don't know what and how this EPF is doing,? When sold 910k shares then price up but when bought them price down,really hard to predict what they doing",-1
"DO NOT INVEST YOUR HARD EARN MONEY INTO THIS COUNTER.. THE COUNTER IS PARALYSE COMPLETELY CANNOT MOVE AT ALL,, EVEN WITH GOOD NEWS.... THEY ARE ACTUALLY NOT GIVING THE RIGHT FIGURES OF THEIR DEBTS... IT IS TOO HIGH... HIGH DEBTS ARE CAUSING THE GEARING OF THE STOCK LOWER",-1
"boring, boring, boring, SPIKE.",-1
"sapura energy , banyak kerja kosong..",-1
Looks like operator wanna sell off all their share at 0.535-0.550. to offload. Run faster run,-1
"Most oil n gas counters like sapura, knm, velesto up at least 1.5cent, alam up 4cents, only Armada operator very stingy",-1
Possible that he is trying to opening a clear path for his sons.,-1
SG Koon likes to doubt the growth potential of JAKS just bcos he lost money before.,-1
"22B Asset, Depreciation about 150mil. Armada's 12B asset, depreciate more. Sapura's EBIT is gonna be freaking ugly.Cashflow from Operation. *Shakehead. Until we see improvement there. Better stay away.",-1
Dont enter stockmarket yet until Influenza A settle..all stocks kena Influenza A including Armada..:)..Armada worst..because exposure at Africa..:),-1
Ada ka eventuality ni covered by d PPA of d Vietnam IPP? The capacity payment?,-1
I think Jaks under very heavy short selling,-1
tomorrow ALL stocks will go up,1
right.. im still holding my old price some..,1
within 3 months Brent Crude oil up 11 dollar and WTI up 10 dollar..sure profit taking and people start short..war tak jadi news will come out..:),1
"The Board of Directors of Jaks Resources Berhad (“JRB”) or the “Company”) wishes to inform that the Company and its subsidiary JAKS Island Circle Sdn. Bhd. (“JIC”) has on 30 May 2019 filed a claim against STAR at the Kuala Lumpur High Court for breach of the Sale and Purchase Agreement dated 19 August 2011 (“SPA”) entered into between STAR and JIC.    The Company and JIC are claiming against STAR the following reliefs:-    1. a declaration that the Completion Period for JIC to deliver STAR’s entitlement under the SPA is on 20 June 2020;    2. a declaration that STAR has breached the SPA;    3. a declaration that STAR is unjustly enriched;    4. the sum of RM248,242,987.62 to be paid to JIC as liquidated and ascertained damages;    5. the sum of RM297,035,481.00 to be paid to JRB as loss of proceeds from corporate fund raising exercises;    6. the sum of RM50,000,000-00 together with all interests and all related costs incurred thereto pursuant to the Bank Guarantees that is to be refunded and/or returned to JIC within 7 days from the date of the Court Order; and    7. damages.    The Company will make further announcement on the developments of the above matter as and when necessary.    This announcement is dated 31 May 2019.",1
Buy your own risk but I got it.,1
"Probability, Ricky , Ramada and DK66.......thankyou so much for diligently updating us with precious pictures, videos, news statement, etc. They speaks volumes, inspires confidence and enable us to walk thru and experience the exciting progress of Hai Duong Power Plant as though we are the business owners (which we are, most of us i belief ) ! Thankyou and may God bless the works of your hand.",1
Now we see 2 oldman fight. What a way to start 2020,1
kakakaa... bravo,1
Shorties will come out to short later.,1
OK. I buy 45c sell 55c...-------------------conman spotted,1
"Before this not the CEO of PNB himself rep for sapnrg. We will see what he can do, but for sure Shahril cannot demand annual salary of RM75Million anymore. Dont forget PNB holds 40% stake of the company and PNB now is struggling to pay higher dividend to it fund holders.",1
"Chinese New Year 25,26,27 January. Market sure push before that..hehehheh..SAPURA push la..:)",1
so i guess tomorrow more will be jumping into d JAKS bandwagon,1
Re entry on monday...saprng on sale babeh.... buy went u all gone..take this advantage..next year u all dont get this chance..support saprng..,1
"don't forget ur favourite line mikekim...buy on dip, buy on dip....=D",1
lose 1c .. my heart not so good .. will cut if touch 1.20 later .. that's my strategy ..,1
"JAKS is HIGH risk = super HIGH return stock for 2020.  Talent like Ian in this video will know its prospect ahead. https://klse.i3investor.com/blogs/purebull/2020-01-04-story-h148203277...   Stocks need DEEP pocket funds to continue buying then the stock price can fly n stay up UP to the new blue sky...  Can some1 buy the latest top 100 shareholders of JAKS, for rm250 each request?  Track the trend of who is who r in n holding the stocks... tis a solid FACT to shout n walk about ...",1
"KYY : JAKS: investors must not buy in anticipation of future profit OTB : Jaks - We buy Jaks because of its Hai Duong power plant in Vietnam KYY : Buy Dayang, those who buy Carimin and Uzma are stupid. OTB : I challenge you, come 31.12.2021 see Dayang or Jaks is better? Sangkancil : If there is another vietnam war Jaks will koyak? Referee ; 31.12.2021 too long, lets put a 18 months time frame, say 30.6.2021.  Fastforward 30.6.2021---- Dayang share price : RM3.01, Jaks share price : RM4.01  Referee : ... and the winner is Jaks Sangkancil : aiya I did not buy, thought got another vietnam war.",1
If VIS pull swing. Can make 6 sens in less than 1 hr.,1
"The more you know the more you appreciate:  https://www.fourquest.com/services/steam-blowing/  STEAM BLOWING ............  Effective in the removal of construction debris, weld slag, sand, oil, dust, rust and mill scale from critical systems prior to plant start-up.  We optimize our steam blows with quality engineering, and by utilizing the best equipment. Determining pipe sizing and design, pipe routing, steam conditions, noise level, thermal cycling, water quenching, and condensate generation are all factors that—with our proper planning—will ensure a successful steam blow operation.   WHY PERFORM STEAM BLOWING? ..........................  When pipe is fabricated during hot working, a heavy oxide layer forms. This layer is known as mill scale and must be removed from critical systems before putting them into service.  Over time, enhancements have been made in plant start-up techniques to perform engineered steam blows that remove mill scale. During a steam blow, the piping is blown with sufficient boiler pressure to ensure that enough dynamic pressure will be experienced in the pipe to provide adequate cleaning.  During any plant start up, there’s a possibility that particles left in the pipe from the construction phase could break loose and travel downstream. These particles can damage instrumentation and impede other plant operations. Typically, boiler pressures used in steam blowing provide a dynamic pressure throughout the piping that is at least 20% higher than would be experienced in normal operating conditions (CFR ? 1.2). Any potentially damaging particles will be blown out of the piping prior to plant operation.  The time taken for an object to travel through the system and be ejected cannot be calculated. Instead, a technique of detecting particles in the emerging steam blow is used. This technique checks the emerging steam for particles impacting on a polished metal plate (commonly known as a target).",1
Brent oil break 70 next week..All oil and gas will up... No matter a profit or lose oil n gas company!,1
"SSLee, I agree with you.one size does not fit all, there are always exception. I think his golden.rule could be.better if qtr change to year to smoothen out the seasonal nature of our earth. The current year result must be better than last year and next year projected result must be better than this year . I think.JAKS meet this modified golden rule.",1
Bull  So who do u reckon has been buying MFCB IPP story?  Wat make u think they won't buy JAKS IPP story?,1
"That's why the experienced & foresightful investor like pjseow could see it & took position in MFCB early & he is now riding on handsome gains on MFCB . Similarly, he has foresight on Jaks & has taken position early & he won't be wrong ! On the contrary, our friend , the gem finder, played Miss Jaks short-term & unfortunately got burnt & now forever hate Miss Jaks ! haha . Anyway , he has found consolation in MFCB , congrats to him ! Whether or not MFCB & Jaks are both good energy stocks , ask la pjseow . He has invested heavily on both !",1
...the real hardworking Malaysian irrespective of races have nothing to loose...they will always survive...like always !!,1
It's difficult to let go ones ego. I don't know what's the intention of KYY of putting fear and writing the same thing again and again. I think he is just being lonely and doesn't want to admit his mistake in selling Jaks earlier,1
"“stock volatility is a nature, not a bug“ stick to your 1st reason why you bought it the first place. if the reason no longer valid, cut loss and move on.when i started buy armada at 50c, it moves up 5c then continue down till 14c.. it was a mistake averaging down too many until paper loss big.. but since the reason still valid (oil market and fpso prospect recovery), i keep my reason intact and a year later, had my capital recovered and now sitting on good profit",1
I din get burn wor by hy.. in fact I bought hy way way cheap at 3.86..... jaks x naik means x naik…,1
"Don't say 0.46, 0.49 also good for SAILANG",1
did i say wrong? I said armada wont break 0.55 till claire case closed ans positive to Armada. wtf this pang72???,1
Good morning Malaysia..Dollar DXY Index near term might strengthened..this is not good news for oil price..so SAPURA gostan..eat KFC lagi..:),1
The almost lopsided the mcm too good to b true terms the u guarantee u can get d financing n construction capability n we will guarantee whatever u asked or don't asked for oso shows d Vietnam gomen is keenly aware Vietnam is so in need of more electricity,1
They are accumulating at a very cheap price. It is at the Oversold region at 27.3%. Good price to start nibbling.,1
"Sarifah,  Once the power plant achieved full COD, the capacity payment is mandatory even if the power plant is kept idle for whatever reasons so long as it isn't operator's fault. Mong Duong II was shut down by government for 5 months yet Mong Duong II was still profitable because of the capacity payment.",1
this one are recommended for newbie to gain their experince,1
That will be lovely...,1
deMusangKing>just a side attraction: between Dayang n jaks: Dayang = 2.50; jaks = 1.25  now 1 dayang can buy 2 jaks.  see what will happen!,1
"Some people would say the share price is manipulated. Regardless, based on the volume data, it shows that there is demand on sap shares.I don't do buy call for now. I share basic economics. When there is demand, price goes up.",1
.i will consider to buy if Armada plunge to 0.20..:)..Now looks like will test 45sen to 39sen support level..all the best,1
Great closed at 29 sen...Just one more cent to go to break her wall :)I'm sure IDSS also wants some Ang Pow too for this coming new year..Here's a suggestion...Why not push down after CNY?For this round let's us pow wow.. and smoke peace pipe..This way all of us here can celebrate CNY and live happily ever and after...https://www.youtube.com/watch?v=ZOBJWXj67cI,1
"I lost my respect to the person I used to respect a lot. Please be fair in your statement. If you do not know the details, please do your homework to check them up. No point to win the argument without facts and figures.  Please be fair and read through all the news. Please do not spread faked news here. Jaks is the main contractor, CPECC is the sub-contractor here. Vietnam government only recognized Jaks's agreement with Vietnam government. This power plant project is given to Jaks by Vietnam government. This power plant project is not given to CPECC by Vietnam government.  Practice cut loss is from TA view point, the price is very high above 70-day SMA, no valid reason to cut loss. Please follow the rule.  Thank you.",1
Bought some warrants at 9.5,1
The KLCI is down 15.00 points. Not just JAKS,1
"This is faked news. Hai Duong power plant is given to Jaks. Jaks is the main contractor, CPECC is the sub-contractor. Vietnam government only recognized agreement with Jaks not CPECC.  Twisting the facts to suit him.",1
I will buy if it hit 0.20..,1
"I do not know whether it is helping me to make more money or make me to lose more money. I just use up all my profit that I made in 2019 to load all in Jaks. FYI, I made 175% ROI in 2019.  Icon8888, I follow your method now in 2020. Thank you.",1
"???????, ?????????, ???????…",1
DK66 12?25??????1???1?2????????????,1
"Dollar getting stronger ..MYR getting weaker. When dollar getting stronger..crude oil must watch out too..MYR 4.20 already...if last year March trend followed, thats mean , there are high probability market to break 1,500. Market loss about 60-65 point last year March. So simple math , at current price FBMKLCI 1530-60=1470. Yippie..target achieve..:)",1
"Now although it seems like investing in sap is equivalent to putting money in the fd, it will become hot pick stock when the quarterly report comes out nicely",1
"When somebody has vested interest, what he wrote will all bias. I need not explain that. I just need to say he does not paint picture in entirety. Some truth, but not all truth.",1
"Want to win, let's win big. If need to lose, lose small.  Cut loss at 8%, your sifu didn't teach you meh?",1
I always loves changes.Status Quo is not an option.High Time for Sapnrg to do that too..change CEO....Status Quo is not an option.Meow..,1
Morning morning. Epidemic is serious now. Making more and more people to go out from stock market. But this is the best time to monitor and go into the market,1
i dont think 0.60 is feasible by next week as market sentiment is bad. there's no catalyst for BA to move forward. need EPF to dispose more before it could move.,1
"SHAREHOLDING % is the KEY:  Good lesson from banking conglo; WHY pandai tansri sold his HK bank to dbs?  giant KIO was the 50:50 joint holder. KIO w unlimited funds wants to increase paid-up every mth. tis prosperous tansri pun TAK.BOLEH.TAHAN  when time was GOOD, tansri quick.quick sold to dbs for a GIANT profit, so lucky he was !",1
go go go,1
